time_s,gyro_z,pid_out,power_w,rpm,amag
414.548103,-0.007,0.007,46.93702,918.8,9.676
414.548238,-0.007,0.007,46.93702,918.8,9.676
414.548374,-0.007,0.007,46.93702,918.8,9.676
414.548509,-0.007,0.007,46.93702,918.8,9.676
414.557428,-0.004,0.004,46.93702,918.8,9.8
414.557568,-0.004,0.004,46.93702,918.8,9.8
414.557703,-0.004,0.004,46.93702,918.8,9.8
414.557839,-0.004,0.004,46.93702,918.8,9.8
414.557977,-0.004,0.004,46.93702,918.8,9.782
414.558113,-0.004,0.004,46.93702,918.8,9.782
414.558248,-0.004,0.004,46.93702,918.8,9.782
414.558384,-0.004,0.004,46.93702,918.8,9.782
414.558519,-0.004,0.004,46.93702,918.8,9.782
414.566119,-0.007,0.007,48.13107,891.3,9.662
414.566296,-0.007,0.007,48.13107,891.3,9.662
414.566435,-0.007,0.007,48.13107,891.3,9.662
414.56658,-0.007,0.007,48.13107,891.3,9.662
414.566724,-0.007,0.007,48.13107,891.3,9.662
414.56686,-0.007,0.007,48.13107,891.3,9.662
414.566998,-0.005,0.005,48.13107,891.3,9.679
414.567133,-0.005,0.005,48.13107,891.3,9.679
414.567278,-0.005,0.005,48.13107,891.3,9.679
414.567413,-0.005,0.005,48.13107,891.3,9.679
414.571369,-0.005,0.005,48.13107,891.3,9.736
414.571556,-0.005,0.005,48.13107,891.3,9.736
414.571695,-0.005,0.005,48.13107,891.3,9.736
414.571831,-0.005,0.005,48.13107,891.3,9.736
414.577287,-0.006,0.006,48.13107,891.3,9.815
414.577422,-0.006,0.006,48.13107,891.3,9.815
414.577558,-0.006,0.006,48.13107,891.3,9.815
414.577693,-0.006,0.006,48.13107,891.3,9.815
414.577829,-0.006,0.006,48.13107,891.3,9.815
414.577964,-0.006,0.006,48.13107,891.3,9.815
414.587291,-0.002,0.002,48.13107,891.3,9.657
414.587426,-0.002,0.002,48.13107,891.3,9.657
414.587562,-0.002,0.002,48.13107,891.3,9.657
414.587697,-0.002,0.002,48.13107,891.3,9.657
414.587833,-0.002,0.002,48.13107,891.3,9.657
414.587968,-0.002,0.002,48.13107,891.3,9.657
414.588104,-0.002,0.002,48.13107,891.3,9.657
414.588245,-0.002,0.002,48.13107,891.3,9.662
414.58838,-0.002,0.002,48.13107,891.3,9.662
414.588515,-0.002,0.002,48.13107,891.3,9.662
414.588651,-0.002,0.002,48.13107,891.3,9.662
414.59031,-0.006,0.006,48.13107,891.3,9.704
414.590479,-0.006,0.006,48.13107,891.3,9.704
414.592094,-0.007,0.007,48.13107,891.3,9.729
414.592277,-0.007,0.007,48.13107,891.3,9.766
414.593871,-0.006,0.006,48.13107,891.3,9.786
414.595441,-0.005,0.005,48.13107,891.3,9.815
414.595616,-0.005,0.005,48.13107,891.3,9.815
414.597291,-0.006,0.006,48.13107,891.3,9.799
414.597427,-0.006,0.006,48.13107,891.3,9.799
414.607293,-0.003,0.003,48.13107,891.3,9.66
414.607429,-0.004,0.004,48.13107,891.3,9.647
414.607564,-0.004,0.004,48.13107,891.3,9.647
414.607699,-0.004,0.004,48.13107,891.3,9.647
414.607835,-0.004,0.004,48.13107,891.3,9.647
414.60797,-0.004,0.004,48.13107,891.3,9.647
414.608106,-0.004,0.004,48.13107,891.3,9.647
414.608241,-0.004,0.004,48.13107,891.3,9.647
414.608382,-0.006,0.006,48.13107,891.3,9.64
414.608517,-0.006,0.006,48.13107,891.3,9.64
414.615991,-0.006,0.006,48.13107,891.3,9.795
414.616172,-0.006,0.006,48.13107,891.3,9.795
414.616308,-0.006,0.006,48.13107,891.3,9.795
414.61645,-0.009,0.009,48.13107,891.3,9.815
414.616586,-0.009,0.009,48.13107,891.3,9.815
414.616721,-0.009,0.009,48.13107,891.3,9.815
414.616857,-0.009,0.009,48.13107,891.3,9.815
414.616992,-0.009,0.009,48.13107,891.3,9.815
414.617128,-0.009,0.009,48.13107,891.3,9.815
414.627291,-0.005,0.005,48.13107,891.3,9.653
414.627429,-0.005,0.005,48.13107,891.3,9.653
414.627565,-0.006,0.006,48.13107,891.3,9.653
414.6277,-0.006,0.006,48.13107,891.3,9.653
414.627835,-0.006,0.006,48.13107,891.3,9.653
414.627971,-0.006,0.006,48.13107,891.3,9.653
414.628106,-0.006,0.006,48.13107,891.3,9.653
414.628242,-0.006,0.006,48.13107,891.3,9.653
414.628377,-0.006,0.006,48.13107,891.3,9.653
414.628516,-0.007,0.007,48.13107,891.3,9.651
414.628651,-0.007,0.007,48.13107,891.3,9.651
414.628787,-0.007,0.007,48.13107,891.3,9.651
414.637287,-0.007,0.007,48.13107,891.3,9.803
414.637422,-0.007,0.007,48.13107,891.3,9.803
414.637563,-0.006,0.006,48.13107,891.3,9.813
414.637699,-0.006,0.006,48.13107,891.3,9.813
414.637834,-0.006,0.006,48.13107,891.3,9.813
414.63797,-0.006,0.006,48.13107,891.3,9.813
414.638105,-0.006,0.006,48.13107,891.3,9.813
414.638241,-0.006,0.006,48.13107,891.3,9.813
414.638376,-0.006,0.006,48.13107,891.3,9.813
414.647287,-0.005,0.005,48.13107,891.3,9.643
414.647422,-0.005,0.005,48.13107,891.3,9.643
414.647558,-0.005,0.005,48.13107,891.3,9.643
414.647699,-0.006,0.006,48.13107,891.3,9.646
414.647834,-0.006,0.006,48.13107,891.3,9.646
414.64797,-0.006,0.006,48.13107,891.3,9.646
414.648105,-0.006,0.006,48.13107,891.3,9.646
414.648241,-0.006,0.006,48.13107,891.3,9.646
414.648376,-0.006,0.006,48.13107,891.3,9.646
414.648512,-0.006,0.006,48.13107,891.3,9.646
414.657287,-0.009,0.009,48.13107,891.3,9.814
414.657422,-0.009,0.009,48.13107,891.3,9.814
414.657558,-0.009,0.009,48.13107,891.3,9.814
414.657696,-0.009,0.009,48.13107,891.3,9.808
414.657832,-0.009,0.009,48.13107,891.3,9.808
414.657967,-0.009,0.009,48.13107,891.3,9.808
414.658103,-0.009,0.009,48.13107,891.3,9.808
414.658238,-0.009,0.009,48.13107,891.3,9.808
414.658374,-0.009,0.009,48.13107,891.3,9.808
414.658509,-0.009,0.009,48.13107,891.3,9.808
414.666938,-0.007,0.007,49.32512,864.0,9.652
414.667116,-0.007,0.007,49.32512,864.0,9.652
414.667258,-0.007,0.007,49.32512,864.0,9.652
414.667393,-0.007,0.007,49.32512,864.0,9.652
414.667529,-0.007,0.007,49.32512,864.0,9.652
414.667664,-0.007,0.007,49.32512,864.0,9.652
414.667805,-0.003,0.003,49.32512,864.0,9.653
414.667949,-0.003,0.003,49.32512,864.0,9.653
414.668101,-0.003,0.003,49.32512,864.0,9.653
414.668237,-0.003,0.003,49.32512,864.0,9.653
414.672405,-0.006,0.006,49.32512,864.0,9.728
414.672587,-0.006,0.006,49.32512,864.0,9.728
414.672726,-0.006,0.006,49.32512,864.0,9.728
414.672865,-0.006,0.006,49.32512,864.0,9.738
414.673,-0.006,0.006,49.32512,864.0,9.738
414.677287,-0.005,0.005,49.32512,864.0,9.808
414.677422,-0.005,0.005,49.32512,864.0,9.808
414.677558,-0.005,0.005,49.32512,864.0,9.808
414.677693,-0.005,0.005,49.32512,864.0,9.808
414.68729,-0.007,0.007,49.32512,864.0,9.641
414.687425,-0.007,0.007,49.32512,864.0,9.641
414.687561,-0.007,0.007,49.32512,864.0,9.641
414.687696,-0.007,0.007,49.32512,864.0,9.641
414.687832,-0.007,0.007,49.32512,864.0,9.641
414.68797,-0.005,0.005,49.32512,864.0,9.642
414.688106,-0.005,0.005,49.32512,864.0,9.642
414.688241,-0.005,0.005,49.32512,864.0,9.642
414.688377,-0.005,0.005,49.32512,864.0,9.642
414.688512,-0.005,0.005,49.32512,864.0,9.642
414.688648,-0.005,0.005,49.32512,864.0,9.642
414.690306,-0.004,0.004,49.32512,864.0,9.687
414.690475,-0.004,0.004,49.32512,864.0,9.687
414.692107,-0.006,0.006,49.32512,864.0,9.701
414.692283,-0.006,0.006,49.32512,864.0,9.701
414.693869,-0.007,0.007,49.32512,864.0,9.722
414.694052,-0.007,0.007,49.32512,864.0,9.751
414.695568,-0.007,0.007,49.32512,864.0,9.796
414.697288,-0.007,0.007,49.32512,864.0,9.815
414.697424,-0.007,0.007,49.32512,864.0,9.815
414.707289,-0.006,0.006,49.32512,864.0,9.648
414.707425,-0.006,0.006,49.32512,864.0,9.648
414.70756,-0.006,0.006,49.32512,864.0,9.648
414.707696,-0.006,0.006,49.32512,864.0,9.648
414.707831,-0.006,0.006,49.32512,864.0,9.648
414.707967,-0.006,0.006,49.32512,864.0,9.648
414.708108,-0.006,0.006,49.32512,864.0,9.65
414.708244,-0.006,0.006,49.32512,864.0,9.65
414.708379,-0.006,0.006,49.32512,864.0,9.65
414.708515,-0.006,0.006,49.32512,864.0,9.65
414.70865,-0.006,0.006,49.32512,864.0,9.65
414.716032,-0.003,0.003,49.32512,864.0,9.793
414.716221,-0.004,0.004,49.32512,864.0,9.82
414.716357,-0.004,0.004,49.32512,864.0,9.82
414.716492,-0.004,0.004,49.32512,864.0,9.82
414.716628,-0.004,0.004,49.32512,864.0,9.82
414.716763,-0.004,0.004,49.32512,864.0,9.82
414.716899,-0.004,0.004,49.32512,864.0,9.82
414.717034,-0.004,0.004,49.32512,864.0,9.82
414.717289,-0.005,0.005,49.32512,864.0,9.829
414.722589,-0.004,0.004,49.32512,864.0,9.757
414.722732,-0.004,0.004,49.32512,864.0,9.757
414.722868,-0.004,0.004,49.32512,864.0,9.757
414.723003,-0.004,0.004,49.32512,864.0,9.757
414.723139,-0.004,0.004,49.32512,864.0,9.757
414.72328,-0.005,0.005,49.32512,864.0,9.729
414.727294,-0.004,0.004,49.32512,864.0,9.646
414.727431,-0.004,0.004,49.32512,864.0,9.646
414.727566,-0.004,0.004,49.32512,864.0,9.646
414.727702,-0.004,0.004,49.32512,864.0,9.646
414.73729,-0.006,0.006,49.32512,864.0,9.791
414.737425,-0.005,0.005,49.32512,864.0,9.795
414.737561,-0.005,0.005,49.32512,864.0,9.795
414.737696,-0.005,0.005,49.32512,864.0,9.795
414.737832,-0.005,0.005,49.32512,864.0,9.795
414.737967,-0.005,0.005,49.32512,864.0,9.795
414.738103,-0.005,0.005,49.32512,864.0,9.795
414.738238,-0.005,0.005,49.32512,864.0,9.795
414.738379,-0.004,0.004,49.32512,864.0,9.805
414.738514,-0.004,0.004,49.32512,864.0,9.805
414.73865,-0.004,0.004,49.32512,864.0,9.805
414.747287,-0.004,0.004,49.32512,864.0,9.65
414.747425,-0.004,0.004,49.32512,864.0,9.649
414.747561,-0.004,0.004,49.32512,864.0,9.649
414.747696,-0.004,0.004,49.32512,864.0,9.649
414.747832,-0.004,0.004,49.32512,864.0,9.649
414.747967,-0.004,0.004,49.32512,864.0,9.649
414.748103,-0.004,0.004,49.32512,864.0,9.649
414.748238,-0.004,0.004,49.32512,864.0,9.649
414.748377,-0.004,0.004,49.32512,864.0,9.656
414.748512,-0.004,0.004,49.32512,864.0,9.656
414.757287,-0.005,0.005,49.32512,864.0,9.794
414.757425,-0.005,0.005,49.32512,864.0,9.794
414.757561,-0.006,0.006,49.32512,864.0,9.8
414.757696,-0.006,0.006,49.32512,864.0,9.8
414.757832,-0.006,0.006,49.32512,864.0,9.8
414.757967,-0.006,0.006,49.32512,864.0,9.8
414.758103,-0.006,0.006,49.32512,864.0,9.8
414.758238,-0.006,0.006,49.32512,864.0,9.8
414.758374,-0.006,0.006,49.32512,864.0,9.8
414.767287,-0.006,0.006,49.32512,864.0,9.65
414.774912,-0.004,0.004,50.497460000000004,837.0,9.748
414.775091,-0.004,0.004,50.497460000000004,837.0,9.748
414.775232,-0.004,0.004,50.497460000000004,837.0,9.748
414.775372,-0.004,0.004,50.497460000000004,837.0,9.748
414.775507,-0.004,0.004,50.497460000000004,837.0,9.748
414.775646,-0.006,0.006,50.497460000000004,837.0,9.777
414.775781,-0.006,0.006,50.497460000000004,837.0,9.777
414.775917,-0.006,0.006,50.497460000000004,837.0,9.777
414.776052,-0.006,0.006,50.497460000000004,837.0,9.777
414.776188,-0.006,0.006,50.497460000000004,837.0,9.777
414.776323,-0.006,0.006,50.497460000000004,837.0,9.777
414.777289,-0.009,0.009,50.497460000000004,837.0,9.795
414.780642,-0.005,0.005,50.497460000000004,837.0,9.799
414.780824,-0.007,0.007,50.497460000000004,837.0,9.793
414.780963,-0.007,0.007,50.497460000000004,837.0,9.793
414.781099,-0.007,0.007,50.497460000000004,837.0,9.793
414.78729,-0.006,0.006,50.497460000000004,837.0,9.676
414.787437,-0.006,0.006,50.497460000000004,837.0,9.676
414.787573,-0.006,0.006,50.497460000000004,837.0,9.676
414.787714,-0.007,0.007,50.497460000000004,837.0,9.676
414.787858,-0.007,0.007,50.497460000000004,837.0,9.676
414.787994,-0.007,0.007,50.497460000000004,837.0,9.676
414.788129,-0.007,0.007,50.497460000000004,837.0,9.676
414.78979,-0.002,0.002,50.497460000000004,837.0,9.658
414.789959,-0.002,0.002,50.497460000000004,837.0,9.658
414.791588,-0.004,0.004,50.497460000000004,837.0,9.656
414.793217,-0.005,0.005,50.497460000000004,837.0,9.687
414.793394,-0.005,0.005,50.497460000000004,837.0,9.687
414.794942,-0.007,0.007,50.497460000000004,837.0,9.738
414.795116,-0.007,0.007,50.497460000000004,837.0,9.738
414.797287,-0.007,0.007,50.497460000000004,837.0,9.789
414.797422,-0.007,0.007,50.497460000000004,837.0,9.789
414.807475,-0.001,0.001,50.497460000000004,837.0,9.682
414.80761,-0.001,0.001,50.497460000000004,837.0,9.682
414.807746,-0.001,0.001,50.497460000000004,837.0,9.682
414.807884,-0.003,0.003,50.497460000000004,837.0,9.67
414.80802,-0.003,0.003,50.497460000000004,837.0,9.67
414.808155,-0.003,0.003,50.497460000000004,837.0,9.67
414.80829,-0.003,0.003,50.497460000000004,837.0,9.67
414.808426,-0.003,0.003,50.497460000000004,837.0,9.67
414.808561,-0.003,0.003,50.497460000000004,837.0,9.67
414.808697,-0.003,0.003,50.497460000000004,837.0,9.67
414.808835,-0.003,0.003,50.497460000000004,837.0,9.67
414.808971,-0.005,0.005,50.497460000000004,837.0,9.67
414.817289,-0.006,0.006,50.497460000000004,837.0,9.797
414.817426,-0.006,0.006,50.497460000000004,837.0,9.797
414.817562,-0.006,0.006,50.497460000000004,837.0,9.797
414.817697,-0.006,0.006,50.497460000000004,837.0,9.797
414.817833,-0.006,0.006,50.497460000000004,837.0,9.797
414.817971,-0.006,0.006,50.497460000000004,837.0,9.804
414.825413,-0.004,0.004,50.497460000000004,837.0,9.724
414.825596,-0.004,0.004,50.497460000000004,837.0,9.724
414.825734,-0.004,0.004,50.497460000000004,837.0,9.724
414.825874,-0.004,0.004,50.497460000000004,837.0,9.724
414.826014,-0.004,0.004,50.497460000000004,837.0,9.702
414.826152,-0.004,0.004,50.497460000000004,837.0,9.702
414.826301,-0.004,0.004,50.497460000000004,837.0,9.702
414.827107,-0.003,0.003,50.497460000000004,837.0,9.673
414.827255,-0.003,0.003,50.497460000000004,837.0,9.673
414.82739,-0.003,0.003,50.497460000000004,837.0,9.673
414.827526,-0.003,0.003,50.497460000000004,837.0,9.673
414.827661,-0.003,0.003,50.497460000000004,837.0,9.673
414.837288,-0.007,0.007,50.497460000000004,837.0,9.783
414.837425,-0.007,0.007,50.497460000000004,837.0,9.783
414.837561,-0.007,0.007,50.497460000000004,837.0,9.783
414.837696,-0.007,0.007,50.497460000000004,837.0,9.783
414.837832,-0.007,0.007,50.497460000000004,837.0,9.783
414.837967,-0.007,0.007,50.497460000000004,837.0,9.783
414.838107,-0.01,0.01,50.497460000000004,837.0,9.819
414.838243,-0.01,0.01,50.497460000000004,837.0,9.819
414.838378,-0.01,0.01,50.497460000000004,837.0,9.819
414.838514,-0.01,0.01,50.497460000000004,837.0,9.819
414.838649,-0.01,0.01,50.497460000000004,837.0,9.819
414.847288,-0.002,0.002,50.497460000000004,837.0,9.664
414.847424,-0.002,0.002,50.497460000000004,837.0,9.664
414.847559,-0.002,0.002,50.497460000000004,837.0,9.664
414.847694,-0.002,0.002,50.497460000000004,837.0,9.664
414.84783,-0.002,0.002,50.497460000000004,837.0,9.664
414.847966,-0.002,0.002,50.497460000000004,837.0,9.664
414.848106,-0.002,0.002,50.497460000000004,837.0,9.664
414.848241,-0.003,0.003,50.497460000000004,837.0,9.662
414.848377,-0.003,0.003,50.497460000000004,837.0,9.662
414.848512,-0.003,0.003,50.497460000000004,837.0,9.662
414.857292,-0.004,0.004,50.497460000000004,837.0,9.788
414.857427,-0.004,0.004,50.497460000000004,837.0,9.788
414.857563,-0.004,0.004,50.497460000000004,837.0,9.788
414.857698,-0.004,0.004,50.497460000000004,837.0,9.788
414.857834,-0.004,0.004,50.497460000000004,837.0,9.788
414.857969,-0.004,0.004,50.497460000000004,837.0,9.788
414.858105,-0.004,0.004,50.497460000000004,837.0,9.788
414.858246,-0.006,0.006,50.497460000000004,837.0,9.806
414.858382,-0.006,0.006,50.497460000000004,837.0,9.806
414.858517,-0.006,0.006,50.497460000000004,837.0,9.806
414.86729,-0.003,0.003,50.497460000000004,837.0,9.684
414.867425,-0.003,0.003,50.497460000000004,837.0,9.684
414.867561,-0.003,0.003,50.497460000000004,837.0,9.684
414.867696,-0.003,0.003,50.497460000000004,837.0,9.684
414.867832,-0.003,0.003,50.497460000000004,837.0,9.684
414.867967,-0.003,0.003,50.497460000000004,837.0,9.684
414.868103,-0.003,0.003,50.497460000000004,837.0,9.684
414.876746,-0.005,0.005,51.6698,810.2,9.751
414.87693,-0.005,0.005,51.6698,810.2,9.751
414.877067,-0.005,0.005,51.6698,810.2,9.751
414.877197,-0.005,0.005,51.6698,810.2,9.751
414.877337,-0.005,0.005,51.6698,810.2,9.751
414.877472,-0.007,0.007,51.6698,810.2,9.78
414.877608,-0.007,0.007,51.6698,810.2,9.78
414.877743,-0.007,0.007,51.6698,810.2,9.78
414.877879,-0.007,0.007,51.6698,810.2,9.78
414.878014,-0.007,0.007,51.6698,810.2,9.78
414.87815,-0.007,0.007,51.6698,810.2,9.78
414.882304,-0.006,0.006,51.6698,810.2,9.811
414.882501,-0.004,0.004,51.6698,810.2,9.786
414.882641,-0.004,0.004,51.6698,810.2,9.786
414.882776,-0.004,0.004,51.6698,810.2,9.786
414.882912,-0.004,0.004,51.6698,810.2,9.786
414.887287,-0.005,0.005,51.6698,810.2,9.724
414.887425,-0.005,0.005,51.6698,810.2,9.724
414.887677,-0.005,0.005,51.6698,810.2,9.68
414.887815,-0.005,0.005,51.6698,810.2,9.68
414.887945,-0.005,0.005,51.6698,810.2,9.68
414.889622,-0.006,0.006,51.6698,810.2,9.653
414.889789,-0.006,0.006,51.6698,810.2,9.653
414.891426,-0.006,0.006,51.6698,810.2,9.654
414.891611,-0.005,0.005,51.6698,810.2,9.655
414.893202,-0.004,0.004,51.6698,810.2,9.666
414.894787,-0.006,0.006,51.6698,810.2,9.69
414.894962,-0.006,0.006,51.6698,810.2,9.69
414.897287,-0.01,0.01,51.6698,810.2,9.736
414.897422,-0.01,0.01,51.6698,810.2,9.736
414.907287,-0.007,0.007,51.6698,810.2,9.703
414.907422,-0.007,0.007,51.6698,810.2,9.703
414.907563,-0.007,0.007,51.6698,810.2,9.703
414.907699,-0.006,0.006,51.6698,810.2,9.687
414.907834,-0.006,0.006,51.6698,810.2,9.687
414.90797,-0.006,0.006,51.6698,810.2,9.687
414.908105,-0.006,0.006,51.6698,810.2,9.687
414.908241,-0.006,0.006,51.6698,810.2,9.687
414.908376,-0.006,0.006,51.6698,810.2,9.687
414.908512,-0.006,0.006,51.6698,810.2,9.687
414.90865,-0.005,0.005,51.6698,810.2,9.687
414.908786,-0.005,0.005,51.6698,810.2,9.687
414.917287,-0.005,0.005,51.6698,810.2,9.736
414.917426,-0.005,0.005,51.6698,810.2,9.736
414.917573,-0.005,0.005,51.6698,810.2,9.736
414.917715,-0.006,0.006,51.6698,810.2,9.773
414.917851,-0.006,0.006,51.6698,810.2,9.773
414.917986,-0.006,0.006,51.6698,810.2,9.773
414.918122,-0.006,0.006,51.6698,810.2,9.773
414.918257,-0.006,0.006,51.6698,810.2,9.773
414.925629,-0.006,0.006,51.6698,810.2,9.75
414.925819,-0.007,0.007,51.6698,810.2,9.741
414.925955,-0.007,0.007,51.6698,810.2,9.741
414.92609,-0.007,0.007,51.6698,810.2,9.741
414.926226,-0.007,0.007,51.6698,810.2,9.741
414.926361,-0.007,0.007,51.6698,810.2,9.741
414.926497,-0.007,0.007,51.6698,810.2,9.741
414.926635,-0.007,0.007,51.6698,810.2,9.741
414.926789,-0.006,0.006,51.6698,810.2,9.712
414.92693,-0.006,0.006,51.6698,810.2,9.712
414.931402,-0.004,0.004,51.6698,810.2,9.653
414.93158,-0.004,0.004,51.6698,810.2,9.653
414.931715,-0.004,0.004,51.6698,810.2,9.653
414.931858,-0.005,0.005,51.6698,810.2,9.66
414.931993,-0.005,0.005,51.6698,810.2,9.66
414.937289,-0.004,0.004,51.6698,810.2,9.746
414.937424,-0.004,0.004,51.6698,810.2,9.746
414.93756,-0.004,0.004,51.6698,810.2,9.746
414.937695,-0.004,0.004,51.6698,810.2,9.746
414.937834,-0.005,0.005,51.6698,810.2,9.756
414.937969,-0.005,0.005,51.6698,810.2,9.756
414.947288,-0.004,0.004,51.6698,810.2,9.719
414.947424,-0.004,0.004,51.6698,810.2,9.719
414.947559,-0.004,0.004,51.6698,810.2,9.719
414.947695,-0.004,0.004,51.6698,810.2,9.719
414.94783,-0.004,0.004,51.6698,810.2,9.719
414.947969,-0.004,0.004,51.6698,810.2,9.699
414.948104,-0.004,0.004,51.6698,810.2,9.699
414.948239,-0.004,0.004,51.6698,810.2,9.699
414.948375,-0.004,0.004,51.6698,810.2,9.699
414.94851,-0.004,0.004,51.6698,810.2,9.699
414.957287,-0.005,0.005,51.6698,810.2,9.736
414.957422,-0.005,0.005,51.6698,810.2,9.736
414.957558,-0.005,0.005,51.6698,810.2,9.736
414.957693,-0.005,0.005,51.6698,810.2,9.736
414.957829,-0.005,0.005,51.6698,810.2,9.736
414.957967,-0.005,0.005,51.6698,810.2,9.736
414.958103,-0.004,0.004,51.6698,810.2,9.766
414.958238,-0.004,0.004,51.6698,810.2,9.766
414.958374,-0.004,0.004,51.6698,810.2,9.766
414.958509,-0.004,0.004,51.6698,810.2,9.766
414.967287,-0.004,0.004,51.6698,810.2,9.736
414.967422,-0.004,0.004,51.6698,810.2,9.736
414.967558,-0.004,0.004,51.6698,810.2,9.736
414.967693,-0.004,0.004,51.6698,810.2,9.736
414.967829,-0.004,0.004,51.6698,810.2,9.736
414.967964,-0.004,0.004,51.6698,810.2,9.736
414.968103,-0.005,0.005,51.6698,810.2,9.707
414.968238,-0.005,0.005,51.6698,810.2,9.707
414.968374,-0.005,0.005,51.6698,810.2,9.707
414.975969,-0.006,0.006,52.844759999999994,783.7,9.669
414.976157,-0.006,0.006,52.844759999999994,783.7,9.693
414.976297,-0.006,0.006,52.844759999999994,783.7,9.693
414.976444,-0.006,0.006,52.844759999999994,783.7,9.693
414.976581,-0.006,0.006,52.844759999999994,783.7,9.693
414.976717,-0.006,0.006,52.844759999999994,783.7,9.693
414.976852,-0.006,0.006,52.844759999999994,783.7,9.693
414.976988,-0.006,0.006,52.844759999999994,783.7,9.693
414.977126,-0.004,0.004,52.844759999999994,783.7,9.721
414.977268,-0.004,0.004,52.844759999999994,783.7,9.721
414.981678,-0.006,0.006,52.844759999999994,783.7,9.789
414.981875,-0.006,0.006,52.844759999999994,783.7,9.789
414.982012,-0.006,0.006,52.844759999999994,783.7,9.789
414.982155,-0.006,0.006,52.844759999999994,783.7,9.789
414.982291,-0.005,0.005,52.844759999999994,783.7,9.789
414.98729,-0.005,0.005,52.844759999999994,783.7,9.755
414.987425,-0.005,0.005,52.844759999999994,783.7,9.755
414.987561,-0.005,0.005,52.844759999999994,783.7,9.755
414.987696,-0.005,0.005,52.844759999999994,783.7,9.755
414.987832,-0.005,0.005,52.844759999999994,783.7,9.755
414.997295,-0.007,0.007,52.844759999999994,783.7,9.699
414.997431,-0.007,0.007,52.844759999999994,783.7,9.699
414.997566,-0.007,0.007,52.844759999999994,783.7,9.699
414.997702,-0.007,0.007,52.844759999999994,783.7,9.699
414.997837,-0.007,0.007,52.844759999999994,783.7,9.699
414.997973,-0.007,0.007,52.844759999999994,783.7,9.699
414.998108,-0.007,0.007,52.844759999999994,783.7,9.699
414.998244,-0.007,0.007,52.844759999999994,783.7,9.699
414.998385,-0.007,0.007,52.844759999999994,783.7,9.739
414.99852,-0.007,0.007,52.844759999999994,783.7,9.739
414.998656,-0.007,0.007,52.844759999999994,783.7,9.739
